Composite Element REF,TCGA-90-9202-01A-01D,TCGA-59-5188-01A-01D,TCGA-73-6321-01A-01D,TCGA-50-7857-01A-01D,TCGA-82-1298-01A-01D,TCGA-40-5269-01A-01D,TCGA-42-4373-01A-01D,TCGA-96-7743-01A-01D,TCGA-58-5018-01A-01D,TCGA-34-9518-01A-01D,TCGA-74-1375-01A-01D,TCGA-89-6019-01A-01D,TCGA-88-6107-01A-01D,TCGA-25-4817-01A-01D,TCGA-22-2972-01A-01D,TCGA-88-1225-01A-01D,TCGA-16-9538-01A-01D,TCGA-98-5189-01A-01D,TCGA-13-2019-01A-01D,TCGA-95-9738-01A-01D,TCGA-95-8019-01A-01D,TCGA-50-2790-01A-01D,TCGA-69-3630-01A-01D,TCGA-13-9006-01A-01D,TCGA-17-3710-01A-01D,TCGA-83-1768-01A-01D,TCGA-50-4760-01A-01D,TCGA-25-1381-01A-01D,TCGA-27-1126-01A-01D,TCGA-91-2424-01A-01D,TCGA-35-5176-01A-01D,TCGA-80-2472-01A-01D,TCGA-26-1685-01A-01D,TCGA-48-4675-01A-01D,TCGA-43-2168-01A-01D,TCGA-36-9731-01A-01D,TCGA-50-4605-01A-01D,TCGA-39-4730-01A-01D,TCGA-33-1982-01A-01D,TCGA-87-9303-01A-01D,TCGA-13-4465-01A-01D,TCGA-57-9094-01A-01D,TCGA-65-2151-01A-01D,TCGA-60-8004-01A-01D,TCGA-55-5565-01A-01D,TCGA-80-6167-01A-01D,TCGA-33-4752-01A-01D,TCGA-92-7696-01A-01D,TCGA-59-9012-01A-01D,TCGA-40-6113-01A-01D,TCGA-76-4631-01A-01D,TCGA-20-6681-01A-01D,TCGA-33-4265-01A-01D,TCGA-99-8915-01A-01D,TCGA-12-7709-01A-01D,TCGA-10-1431-01A-01D,TCGA-11-9322-01A-01D,TCGA-28-7758-01A-01D,TCGA-69-1772-01A-01D,TCGA-83-7837-01A-01D,TCGA-44-5006-01A-01D,TCGA-65-6995-01A-01D,TCGA-51-6811-01A-01D,TCGA-66-3735-01A-01D,TCGA-46-1477-01A-01D,TCGA-17-3772-01A-01D,TCGA-57-5214-01A-01D,TCGA-30-4745-01A-01D,TCGA-84-1006-01A-01D,TCGA-98-1612-01A-01D,TCGA-81-5401-01A-01D,TCGA-99-4217-01A-01D,TCGA-96-7387-01A-01D,TCGA-86-3525-01A-01D,TCGA-16-6698-01A-01D,TCGA-28-3619-01A-01D,TCGA-21-1740-01A-01D,TCGA-28-8151-01A-01D,TCGA-18-8715-01A-01D,TCGA-18-6248-01A-01D
cg387594,0.153774814835707,0.233469021222338,0.382004556359836,0.637248103619235,0.104447462194038,0.0557666829195985,0.105069616828297,0.302088909661377,0.36098564407076,0.0827301204037566,0.608741957421354,0.264053279189664,0.405420179016039,0.231099098571864,0.213282913547267,0.199028928963525,0.612114052529089,0.352783660443232,0.0969935596390798,0.0268883261943726,0.0353030258913572,0.265994131205942,0.255986661585997,0.421774449412722,0.202510583824311,0.103137258024917,0.329680350944735,0.295085806666842,0.323871763741318,0.268924627238335,0.130245469914137,0.340179621480339,0.198393356926929,0.251335598809725,0.148322093905854,0.141748617448563,0.381844641257842,0.261405784230291,0.43556551366754,0.447475665996445,0.0135054677848688,0.210487489121758,0.272754329394326,0.319442461505932,0.266466725967349,0.0894354722114011,0.216230572760119,0.302887694553342,0.102388914585667,0.273009930929225,0.432412953837838,0.379012290741352,0.126128280891661,0.130976930455182,0.604357506704921,0.164485349000206,0.527651807539792,0.398491123687293,0.241222619310256,0.339468196929996,0.295879974810948,0.254241212677668,0.19429190853639,0.517206837137755,0.404475239884556,0.14523050215095,0.162255952059168,0.129243763069539,0.177779019716139,0.180923964921309,0.188067694710499,0.11554136792447,0.513479463405778,0.313014181359407,0.426443603378338,0.0176868956133041,0.61287542632176,0.183721567524116,0.428377928259055,0.251832438758034
cg753714,0.471915570226622,0.0934269070704303,0.129861366901283,0.778583033238342,0.468199414511197,0.492232140417912,0.156083863758894,0.126193789092054,0.464330980476245,0.27382091659491,0.120804195305052,0.0930111822906003,0.325776406779037,0.388236269905531,0.0827557730807174,0.464970712850604,0.285064221518369,0.172158760476795,0.178362436261263,0.210911544260464,0.0336450651378332,0.338245176118537,0.600246899307936,0.0854272511035769,0.466600630940117,0.266418925585844,0.224511008733974,0.216584697079847,0.229518810065617,0.155690855872343,0.0455156270517268,0.24865188086772,0.816544984285188,0.231996265443466,0.360854064044072,0.560198862488712,0.147349061359298,0.440713596439045,0.373479801210435,0.220751531246179,0.406055470478225,0.162575106782627,0.169044937898148,0.4731767561904,0.205813295891548,0.355982152800147,0.412115103048237,0.116439878402379,0.0578284734955258,0.281784573685181,0.0333381110595475,0.173309516002959,0.359893273792242,0.141136536729053,0.320504711614456,0.245059453792359,0.116689303816937,0.336600989167614,0.344764245406121,0.301335084029525,0.480616477993045,0.194290340931313,0.358332030299383,0.548512356216948,0.267131424828135,0.224882049315211,0.200309972443056,0.127990644870512,0.0573024233400409,0.35218415830674,0.462410594291134,0.301538688715601,0.13367638382007,0.539065019492086,0.477783007798487,0.0437440000981816,0.396844126920515,0.150994226086991,0.315547941539756,0.0464996078961746
cg853383,0.123901214395198,0.53944353891963,0.24058917189554,0.572603526694089,0.0300451929067061,0.00655487053404962,0.503663614152339,0.229412557705562,0.488465456143047,0.567986522736125,0.170187843988435,0.222428492002033,0.116075341753396,0.254697284446625,0.0675886198404383,0.0781558957198197,0.0737079308562787,0.121608003797263,0.172247327114686,0.108064824749541,0.256681255972123,0.470734089054931,0.437781801451061,0.0519280066728743,0.460197857822392,0.243889847996665,0.651838294004274,0.165716761589944,0.119645148357931,0.241588440465183,0.308136440342925,0.0509072062017575,0.395038562494333,0.633088593976286,0.200491452165381,0.298955112516716,0.525940084289922,0.122281851683096,0.185442840150601,0.20741475673724,0.411947968081292,0.234384542382852,0.0287381097627637,0.306508114533191,0.322415383951027,0.722572368656856,0.38008670113716,0.239119876903947,0.155236991285892,0.297189647834409,0.0932814931041089,0.289328578050916,0.21875506819208,0.600686879543427,0.557362899273895,0.119600147987616,0.190309054382293,0.0937644969792478,0.324242564702721,0.00576516306467806,0.359552498851975,0.271192149341006,0.584845390214807,0.279015696057679,0.12828685594171,0.595301494081792,0.328683524744679,0.374593014838535,0.492298955244537,0.335234847917715,0.314767014293017,0.117439143675291,0.525587056102267,0.647889448831681,0.398865008786703,0.29735694485159,0.167129402644303,0.0544585491992352,0.15352476924587,0.239949874881128
cg929541,0.245166883262891,0.0580685388551717,0.149212125923439,0.0604030822744361,0.3701621997829,0.350647115560477,0.30186241764485,0.121604455876782,0.0396048985593095,0.341240750952859,0.37637638530022,0.0421447292320581,0.12849535721195,0.196215374074221,0.305191636979916,0.022149448791787,0.172332973944516,0.104665263566172,0.221263269457276,0.405997018161981,0.341496644570359,0.0664562780259298,0.27739059256498,0.401957056804609,0.21742618889581,0.293898513786143,0.369721611915791,0.59686413096736,0.388354235775023,0.260881835148485,0.636422803106436,0.247407590856759,0.224877318930677,0.0601312382499975,0.398991364484992,0.257735820776714,0.252091366735199,0.316286614784268,0.3989940108572,0.02439901314124,0.100141122025026,0.464003061417104,0.189153331150477,0.352156897510114,0.217679828583114,0.798343322923572,0.45084859186885,0.132511007147193,0.161119356141404,0.19072995824696,0.225618900822378,0.0944743476661643,0.299531176440842,0.151459785132082,0.217653059259572,0.295329999981069,0.38617422798173,0.330773431347058,0.108467621020135,0.214117154985687,0.318122764402967,0.165428654448628,0.676235454362315,0.262985911301411,0.342960135426402,0.599362284363258,0.472376347367332,0.105122409207385,0.40646307972967,0.0855305487640346,0.0986838019509634,0.0591491506712681,0.214137080735581,0.101990054501123,0.810124536679023,0.216681126116552,0.0609953008529471,0.0994217230731045,0.518178283940323,0.108592457000057
cg843026,0.399630643938917,0.407467071343446,0.191002361898368,0.390634569001366,0.483936786363612,0.21163589475701,0.14406019009011,0.386395554869421,0.186079643157952,0.0303564480319513,0.304868385194471,0.0922873129713108,0.661423639883895,0.326713286358551,0.324524714974041,0.557090854719132,0.156038133184437,0.144039450575783,0.0214697555176732,0.420896635230536,0.0817840244121835,0.452783437962494,0.335181284072758,0.161044508434567,0.172825164639368,0.0451202964465992,0.270741203670796,0.261605830826808,0.301422011680509,0.364463212920384,0.227736967738388,0.437400586133775,0.0781924126872889,0.260653742565005,0.329170799449712,0.350127361726811,0.448366610850573,0.228816027056873,0.221468103556625,0.551636983768316,0.39334299692495,0.152222712493832,0.13978356954858,0.180839270342332,0.106440105851881,0.351555611752986,0.133454378817079,0.530792098471107,0.377276113043449,0.112102181535407,0.551276689559938,0.234913981694521,0.173963994263802,0.446179126138142,0.280198289037902,0.0387686480286384,0.385206865219318,0.121091348953325,0.498106863511098,0.266446463713411,0.130201876919434,0.274709799153526,0.242861143669072,0.0699436943164926,0.166898027238941,0.122830232865903,0.37125880991239,0.163062783283741,0.362100775958107,0.230564509476271,0.135211925721697,0.279756081342552,0.24893515994385,0.337724553356531,0.111685546717407,0.092038743610193,0.520396533960136,0.265918903319006,0.426111044662932,0.28213203053049
cg554290,0.40962965648778,0.309758717474155,0.219253908391567,0.286084367198227,0.42853493688139,0.294954095811804,0.34552155281484,0.217975551021506,0.450358873844972,0.202714731560005,0.227346852990761,0.742076040272541,0.214352017867052,0.114042598720889,0.0692005734852392,0.224762258849503,0.369942871211285,0.166351709266385,0.276426358683882,0.285757933327455,0.640190203286337,0.0674767600289054,0.151186159354654,0.0881278687726805,0.391332864152866,0.180679395891298,0.240483032600914,0.285584682334234,0.411418047489075,0.0584713622854022,0.132019945598245,0.422656316124398,0.0425237793205296,0.213536535896139,0.396013645728796,0.547057910529009,0.0536320735025511,0.243037613818336,0.311165723996013,0.219463816613963,0.0993581480869994,0.371898905699558,0.208227384333821,0.355384606283791,0.420793102553929,0.0617594448920382,0.123703034205101,0.0998788041137679,0.552003693044426,0.364616911971411,0.558060431894373,0.224082144016865,0.45169163195936,0.553661583048905,0.599808522384177,0.295325358387406,0.43956031466935,0.561353233517132,0.319352060470657,0.142661456632212,0.4426929094227,0.231873585892296,0.55131517219095,0.101989782667247,0.335661283476559,0.491115371117886,0.0499767402008235,0.231218484240022,0.41442963302069,0.418042584765161,0.0643610884070256,0.281080468163584,0.419545889787501,0.246042186223975,0.0976137371912532,0.219822097508532,0.0468812433052786,0.676229513795684,0.667411756534842,0.213136438563918
cg270903,0.122784232351737,0.16905061462625,0.373802030842536,0.432156075630907,0.299358904253699,0.415800101340128,0.513806804173673,0.0890176355908522,0.385104353503466,0.453986743261444,0.598040112574262,0.489632332217503,0.281346934475812,0.384440645476221,0.28426671988743,0.650229110940973,0.239490122533691,0.186377935508247,0.0931080793764012,0.376874055451883,0.0680290231395555,0.151170253758817,0.213603459107114,0.353260010315767,0.178291318486814,0.159926971114456,0.48358884940714,0.158807042562198,0.45328967555791,0.333244177064364,0.166579477591862,0.456357307725833,0.29600461585715,0.359352894932217,0.179854929321904,0.534701736337738,0.188380349151681,0.617967599867287,0.180248595763236,0.310387135918713,0.557491857641332,0.0296565656807175,0.704765750071372,0.214993711760626,0.216016962149609,0.0890945458670401,0.301528252699205,0.438515651676889,0.3946080177424,0.32137501045029,0.284066064862872,0.291819229468903,0.661133382980657,0.317755132609684,0.308255660088398,0.659730369457668,0.227553924189029,0.127965295660371,0.466426145653826,0.107468051406833,0.296283501803233,0.340142372741218,0.380280108263649,0.0769149988071494,0.326523492886976,0.274079503450218,0.144175057529553,0.0670187278964706,0.179059666875637,0.405252454909166,0.204268192017442,0.668391033269475,0.279607377002619,0.284480057515855,0.439417646768324,0.254159029421553,0.44618900834212,0.313013015144535,0.184921784290615,0.293420867285585
cg188875,0.198432936199555,0.132189903876936,0.406527829826757,0.169301816191738,0.215128727970653,0.232292621909112,0.533849671800484,0.0859482173277507,0.176437286347534,0.488773865194531,0.29038013122864,0.504616289376788,0.213542538571784,0.39123146923808,0.144813259883538,0.47862089313931,0.0262292932761128,0.363011559066608,0.172476404239019,0.208644900752165,0.459011532605222,0.514016277667871,0.125053317759205,0.160353596177238,0.0813913558127157,0.25264536324001,0.495450410483628,0.586485108568449,0.583280204037551,0.152549115023164,0.228624764048993,0.209404229956055,0.301645081071524,0.255241797509498,0.281474277264782,0.0879016064185274,0.290221375355591,0.0863148245764119,0.212113041505037,0.186834213627779,0.287731836070312,0.113465132827223,0.0673848904666947,0.566166169486579,0.516681559336095,0.400442828306028,0.551908572623658,0.199396800598191,0.099055891099659,0.344084580902099,0.282187034636493,0.488015116899593,0.327933542745321,0.157539894345311,0.175719291954273,0.182606166829474,0.367786751588459,0.568577172984139,0.464379530761116,0.0772830848693278,0.109654840525648,0.404291705023292,0.325890181172209,0.261865250237796,0.164764368281674,0.597036729413005,0.0620069404207946,0.238846218876907,0.247338669896908,0.278765175463508,0.21044623624017,0.138774464160279,0.0930905259091403,0.0272371091073286,0.275458273706207,0.557339948442423,0.0896861699887467,0.241208440477284,0.365838018595347,0.238019103873604
cg400659,0.231062857524745,0.373807487304095,0.085614195522139,0.161677660096466,0.111093725962536,0.263490919077341,0.526236607421794,0.13631301176873,0.62433662272445,0.539154550228574,0.305345674397694,0.23661851527898,0.427013180021517,0.574623742883263,0.236748040230596,0.275772603793372,0.289442049552473,0.168834325637938,0.425656158448316,0.0848160613572998,0.153118120706543,0.184439730581354,0.153641764802651,0.487988630253226,0.361486033386017,0.150179389399783,0.3523452375341,0.161640904006261,0.122334307188432,0.537261665322008,0.185650474582672,0.312922035092977,0.0255156806093944,0.102499732527909,0.138182743705046,0.308692769355625,0.484286108439366,0.435218119485584,0.197613610604238,0.109453856194045,0.602760422266195,0.484599434592105,0.183097322599846,0.230205397595548,0.0438974496634077,0.304879360039254,0.580675951593312,0.386915367817342,0.360660467771366,0.134135447017527,0.423964695083947,0.62375852338696,0.229451420354931,0.0922213536470307,0.148875415878304,0.3029836636982,0.234315952335012,0.518498084613028,0.235180551027257,0.147537592056008,0.166705461768056,0.170970838828721,0.633727284300564,0.209254896808092,0.107183900241002,0.427974170458462,0.401132700364416,0.0843484824778427,0.296060612993959,0.402546003304413,0.0616500737455555,0.604642755159717,0.148758747339507,0.098238631086962,0.640222782870399,0.0922619421073677,0.234542102487101,0.344713071754367,0.171799118763246,0.205952225257716
cg152467,0.54655879872305,0.350920798012354,0.324113397330384,0.201373496659945,0.69483507429491,0.267593926119412,0.402700973723644,0.43734793734898,0.574587698190773,0.392977447454522,0.19711660373,0.477190874089952,0.611216489553025,0.0520054439536571,0.280917544121915,0.285027845326005,0.265278261782264,0.411720923783904,0.227927913452362,0.189024746568104,0.331163210327052,0.173430774974707,0.49717568359836,0.268296233333742,0.0342240804012839,0.28959448349099,0.340359748676922,0.484262474910338,0.359849635316405,0.582923752819098,0.368778324972378,0.398647276926538,0.249624694428281,0.301411341224579,0.443084273065682,0.491897098727762,0.60104039723425,0.430640489565216,0.414004214943169,0.250670629873433,0.43603897597319,0.227454275214796,0.209455684667079,0.357463528337578,0.405550032552733,0.384251894151382,0.39916409679184,0.32895484138963,0.243950457871423,0.247823437595887,0.524315379040804,0.467231875240982,0.519480036722391,0.438418360178308,0.382940525800621,0.149085350768761,0.225377082354947,0.546748175422972,0.130650177177198,0.335394855741975,0.0707099657942373,0.592367266254743,0.141295524026532,0.133163649462944,0.0824743422523556,0.609307328358841,0.216265967208313,0.482171030148563,0.233554929258045,0.381952594612206,0.353537548895126,0.0981222874940165,0.428750825698663,0.626893312351155,0.386513460611998,0.243210610990074,0.150746643221711,0.303498906355777,0.232290118409397,0.439594975516016
cg550131,0.455243181178556,0.152981207581313,0.252649238241127,0.296535353406768,0.474591895824938,0.136439416061767,0.234359917079002,0.266438612983021,0.457392709027652,0.537342265752547,0.385361235938172,0.517898435314614,0.373785200742798,0.131210626248927,0.268511296436302,0.132972629862287,0.191727508165702,0.129919448890223,0.539594092230393,0.320843238866675,0.235110561625664,0.426150649860326,0.229846908059453,0.0480679248284699,0.255044446270477,0.402263774174792,0.109274534450027,0.497146881298275,0.310619397814446,0.0948460359610024,0.520867813151243,0.280651642463196,0.156796972070929,0.453150914673608,0.585200450521213,0.133923678697139,0.497315174479502,0.0568766564731199,0.180899027471575,0.205995541545332,0.176019842713367,0.227620761576076,0.263337548060992,0.620820721332479,0.358177434491716,0.284037596674566,0.31838534235989,0.679430512356595,0.627891334824375,0.261259773341407,0.250751751179767,0.141808136091579,0.276057210508537,0.462085949197831,0.538430026561534,0.425432500556326,0.452767959345654,0.139401752095776,0.299120754351238,0.448289537860043,0.516324876951723,0.112613960994965,0.423781377110354,0.483572739468168,0.482471944193257,0.378889512529159,0.00700414684217016,0.414135033790424,0.27742187714071,0.307767694320003,0.357287283397993,0.16787362266015,0.086845971432342,0.432674829959168,0.0655113407137796,0.26649945490434,0.610426939851799,0.142976557882465,0.248696112222148,0.227915048235881
cg942102,0.528964018353151,0.103357705740368,0.53007845839072,0.0389854481096328,0.378731440953943,0.272649265814892,0.388080973464246,0.639679143715212,0.41534647449052,0.209490936277914,0.0998891825624842,0.0944574646312151,0.0447225504899875,0.775656842137079,0.318144841835268,0.105392889524343,0.162685101834871,0.163243720147288,0.0942025187168551,0.0966019946997113,0.121523648872192,0.252755966394953,0.0495956448531065,0.306492181891373,0.178132076764168,0.207621119234376,0.532837434033145,0.262854430204471,0.677265445856466,0.617979510394081,0.226631514197001,0.308899230152782,0.0715725612104681,0.327435151850231,0.348223640654791,0.308333554971358,0.425204295456598,0.45365745452337,0.111762445215509,0.0544932941411797,0.10814703478382,0.29205541416806,0.283675717398719,0.238953145599487,0.130173193685612,0.063197496226916,0.262683339564625,0.414155340044525,0.12741006053106,0.170093161475984,0.298661599807208,0.425741677728572,0.0627433169367808,0.295386349614404,0.0766675164412522,0.385828346035898,0.265089478086035,0.324896645993968,0.0961639850984478,0.330650798493532,0.533381081287238,0.227839194152512,0.351049501396487,0.59846651888418,0.0969010691258733,0.14270726108313,0.186947920874003,0.199151101172735,0.0856545117067757,0.204006943316918,0.094738932497382,0.28799040000399,0.526932787464256,0.490274598678013,0.338522060107633,0.273264073776285,0.102425905410482,0.033991301425401,0.152821092396522,0.0718211085891537
cg230709,0.330059681355028,0.3864165679061,0.239738798225285,0.152576710967936,0.201254473931316,0.401199883420552,0.359705822374581,0.303359770213769,0.113359949470452,0.130440260157899,0.225507081895704,0.621134739071408,0.201419868748922,0.406079419694867,0.564617660876315,0.239938910934706,0.0474051810467312,0.231980002434964,0.153920229142293,0.161259171709912,0.208769437422951,0.377075495477618,0.195319241621316,0.322686889390233,0.0180416938518578,0.279649615657156,0.259202941501517,0.445293112133125,0.456887394979292,0.222175690315806,0.291024622525275,0.220981872397161,0.277010070334425,0.346572842106146,0.364659709672642,0.202607500924921,0.262201700868564,0.102028073832153,0.423466729553204,0.178462345430744,0.0401319511746778,0.366560361102995,0.266204942128613,0.144524231374486,0.458993190966702,0.525791065663617,0.186781062939611,0.407400755107681,0.257050096443387,0.403879281761276,0.147889476842815,0.0327633589147579,0.246139956061324,0.496383228257922,0.454236571615085,0.0930577879731198,0.464471008716614,0.33079332481114,0.233025357836056,0.102956978063491,0.671617208796734,0.45438333687634,0.184380905747948,0.24352791947779,0.310724632573681,0.419086931894771,0.285702732097878,0.396822587550246,0.17123679744861,0.0974458937244614,0.189930524201072,0.326199016466528,0.407603432402025,0.278351952769582,0.260827852718678,0.606657748724257,0.460513455184827,0.363733612837965,0.347267926001394,0.347294324848106
cg810036,0.643160970882639,0.518763652594812,0.260054973572423,0.450246439755436,0.303736003441007,0.514531226018171,0.509910568560992,0.219997246375762,0.292338813205528,0.143635131024937,0.269749547819929,0.276004487641533,0.4942512124062,0.215381207194674,0.202489767114988,0.35360972021,0.637129687011081,0.26095120886596,0.300216618727841,0.205563663004995,0.0597199087512776,0.514596054604241,0.303724097315105,0.17691118705083,0.713210500568361,0.180506963300208,0.497810252608453,0.0929204851101307,0.520359789509324,0.113438141442112,0.527543128264222,0.499434367343561,0.15263540318979,0.0385818436174381,0.254517507375982,0.202896072261742,0.668641388989383,0.349587415930676,0.178041851348389,0.552517042842747,0.384769002475528,0.0894419043784627,0.31279976814214,0.190632335237659,0.394829403000076,0.389976275274787,0.0722070131742368,0.533162809224587,0.226417708192986,0.411014979038262,0.276460344882822,0.164259259817549,0.513067990436104,0.333695259295658,0.167774608896669,0.298711340000279,0.393817423892695,0.545413840739328,0.379397142175202,0.150640594703611,0.187737810634704,0.553923117370471,0.503280413440102,0.151357607779757,0.10334125066335,0.241915899111272,0.262396565141601,0.168174157411002,0.22713770013542,0.237980699695797,0.193637713744791,0.386145447640478,0.183898329931693,0.674692067079475,0.226992879789376,0.0556922775617488,0.0874038812910275,0.397197245187838,0.309566232240567,0.45424026223405
cg601891,0.196989319780067,0.124493880439238,0.160357348342307,0.222370491035657,0.325189509978416,0.348164562039427,0.316156513659471,0.0745660500197955,0.258638272791759,0.309098710053343,0.476908071076652,0.06307749631904,0.241084890462749,0.428602675880392,0.136217743876676,0.103652763079805,0.251279938033817,0.455402687277402,0.689037760148101,0.229144429845704,0.320805172689269,0.320419617454683,0.0994638999136698,0.484274306741941,0.367997211739733,0.331304615892011,0.442374755302626,0.21276520608468,0.466512739816416,0.296829417916522,0.219542364304463,0.122586366141341,0.623937226390354,0.0419468420837667,0.196649671237583,0.164570703304929,0.11733892233361,0.197283782017853,0.21769079950561,0.514326862512345,0.278219325280468,0.315965395416029,0.620157860187141,0.275091317030987,0.657924228474021,0.39782607302786,0.427622068852075,0.16628077564136,0.317731336591065,0.311863779048252,0.139186091140364,0.312620608410301,0.295345302382006,0.276204089480966,0.305288383784572,0.241344450412428,0.170038471107364,0.283660747927164,0.330662191247743,0.137553547290973,0.768201611683322,0.534286125682519,0.0896344430695014,0.391940816361704,0.159277124696261,0.246273922766204,0.189864325277568,0.211028872008672,0.14869956596767,0.162928472154587,0.450017852446939,0.254175235635478,0.249720247931601,0.145008441762034,0.217642209529276,0.173938433063389,0.308436140953912,0.470990200260449,0.061955229365293,0.155559889363171
cg663458,0.44591281737995,0.105779674104661,0.550889001196605,0.43860958649864,0.213231404810248,0.196984502054704,0.181533689812691,0.168906734163594,0.179347618261169,0.28433226245284,0.379301234921142,0.246513393721968,0.523860528292192,0.146477079611277,0.353538690113308,0.198434187439158,0.482918220851339,0.468322705463829,0.39960096573192,0.447335036189652,0.533387429075487,0.136762400517969,0.327498817587224,0.296343017627573,0.310655346763206,0.356297031400926,0.180279344733814,0.220822896020776,0.418141925666108,0.296945007138003,0.52965295076029,0.106078631233173,0.516537182113191,0.250933076953825,0.124882880681322,0.140640700447832,0.0994338022986526,0.263824741554658,0.548703582169538,0.213789253313642,0.478416489429592,0.356917326302651,0.48373411777508,0.205976623151784,0.241591747324306,0.381622034359699,0.515135759174621,0.112715468138183,0.112320313852656,0.118340369196904,0.24852459067443,0.440930447889109,0.568605250657122,0.462439620170325,0.0705111644240817,0.0342358707636503,0.208770794150508,0.303389903376591,0.481801765249973,0.0451549082390195,0.335395893099613,0.136030806120901,0.368772804505164,0.288584094408144,0.388432310178114,0.082647550791908,0.130431974108597,0.106644136284698,0.488104791189685,0.557955653062167,0.341278660287228,0.150445590183946,0.20849048041588,0.599381927769461,0.0683664572473199,0.180086090846517,0.532943888413469,0.18046089489406,0.335516048049048,0.20080520066285
cg355816,0.0903186424122216,0.197411493823923,0.554682348525774,0.069845779505279,0.55919043030025,0.199347871262018,0.691498391737252,0.614957953029682,0.617515069870316,0.134625246041092,0.252022693808349,0.338937226575929,0.0859510360137723,0.388064402582721,0.252590582640168,0.347754279433546,0.167746178365428,0.279380170860458,0.590160250633485,0.036678075103248,0.225599703220765,0.117350790320653,0.110441176367633,0.133259425961153,0.0127580832483885,0.618251761040448,0.449318422204662,0.181348709250792,0.202957066423504,0.372351614439422,0.429570823535425,0.186055112509376,0.228250650081773,0.172508147782486,0.363679234067557,0.333827451545538,0.120128348797754,0.0979762815075606,0.239329571598179,0.318986105471269,0.131152207389036,0.348744265391843,0.253618216827389,0.25234342545844,0.310762779380338,0.233554474112304,0.310630385816558,0.0129799121653963,0.302091532151005,0.129720384119512,0.0890410581596281,0.278096677281639,0.363335158355525,0.33394441860553,0.431574195324233,0.19987627603127,0.046246345867731,0.354895030927507,0.257271356345439,0.248769718633724,0.252017128226559,0.179419231312329,0.419217970039202,0.0653932157079842,0.336906908426962,0.4234246690417,0.437808877780368,0.333303212328854,0.463400969722387,0.127852154460237,0.346680270775348,0.239411611760794,0.00860283931368916,0.200788724393563,0.153633778580918,0.14710988808793,0.149331955395542,0.356473331112439,0.158716691504472,0.127264725371475
cg065746,0.175450990293347,0.198394716181245,0.179645288947425,0.0998217677821916,0.233904973580673,0.22424162825494,0.522061037629144,0.278607229355491,0.524071791865451,0.0838564608785926,0.104523887888524,0.0275142056844011,0.573428951735788,0.203297214303593,0.324142832589172,0.149661143083008,0.33080574305181,0.410187579375934,0.119002833900839,0.165487419249791,0.243143957844396,0.396713335199177,0.161208726960079,0.525710429157266,0.59055917267425,0.205690294419248,0.114868423119489,0.215253928802822,0.463847513142352,0.521735279868276,0.31744026433304,0.302895016417567,0.568131777897998,0.173457095590389,0.040200253802126,0.385184961509183,0.350841250710954,0.227046002735942,0.410223880549465,0.147583875652288,0.180622622632956,0.306849530075035,0.174963655803969,0.572563832181197,0.284399769507367,0.340796230282773,0.234168963818252,0.421693245375919,0.185426834477238,0.173754127714097,0.244459264662169,0.437086297611013,0.181330022312901,0.639584421997504,0.394440122979247,0.499776720111625,0.148317226732958,0.186736890935818,0.183609003889103,0.153604643642658,0.670731929483978,0.368273092182977,0.202622595151811,0.0586324531685152,0.287111058616699,0.4203860533824,0.426042069475729,0.457228975808331,0.290317270015356,0.0901996016876257,0.134514600854329,0.416494825612488,0.183172894689993,0.30752353777802,0.512587828804393,0.228437420651459,0.428515342082889,0.565536577449431,0.0455517576970021,0.124914237652292
cg867771,0.117949762560567,0.0757830081386011,0.115683993497451,0.274393981768047,0.521401342060336,0.370647317104838,0.432801890049932,0.103524264519418,0.384692534087887,0.109871336160028,0.060073801815944,0.396931871616742,0.262043990634536,0.486228538405394,0.0469867318063183,0.551064999862115,0.105198135386107,0.191555858290094,0.355075709724035,0.326227467218976,0.238533148454999,0.79205233499635,0.369976411513509,0.428403501581271,0.0922499149578708,0.235346945780227,0.363617905731567,0.356894617004435,0.306786464245934,0.317180931870668,0.187700438334953,0.259542301483704,0.0764846898432862,0.326850294128253,0.376490030534562,0.140279737072865,0.175818615748364,0.438225245733267,0.307019019849825,0.466081535588268,0.0863117991084145,0.0339988761480972,0.0936242982487013,0.182401893079989,0.223248972841355,0.255907623949585,0.350616081492006,0.424928094207438,0.297459939613525,0.154024180273587,0.535066485993405,0.223304212417071,0.363058286020752,0.459077678158285,0.377493882079625,0.0276353155873958,0.296174983001223,0.066567019208294,0.288248681413184,0.54458543255157,0.632748544218587,0.109290413481065,0.246478142820659,0.145195884151865,0.489404193474955,0.117184362110596,0.101240229061813,0.239324681913909,0.616003196719813,0.306128054636132,0.222225952232263,0.381444588708998,0.415864836312299,0.391165166723846,0.265369991682603,0.111489248861998,0.252179460059846,0.555592494183747,0.426168088005858,0.111331108350899
