Composite Element REF,TCGA-77-1548-01A-01D,TCGA-21-4427-01A-01D,TCGA-10-4012-01A-01D,TCGA-29-2024-01A-01D,TCGA-32-4800-01A-01D,TCGA-33-8441-01A-01D,TCGA-45-5955-01A-01D,TCGA-29-6225-01A-01D,TCGA-85-2303-01A-01D,TCGA-56-3320-01A-01D,TCGA-82-5795-01A-01D,TCGA-16-7842-01A-01D,TCGA-64-5267-01A-01D,TCGA-62-3310-01A-01D,TCGA-56-7009-01A-01D,TCGA-91-6948-01A-01D,TCGA-99-4529-01A-01D,TCGA-33-8432-01A-01D,TCGA-32-3336-01A-01D,TCGA-57-5310-01A-01D,TCGA-61-4659-01A-01D,TCGA-45-7809-01A-01D,TCGA-88-6847-01A-01D,TCGA-94-2292-01A-01D,TCGA-19-1304-01A-01D,TCGA-27-2225-01A-01D,TCGA-45-4319-01A-01D,TCGA-15-4942-01A-01D,TCGA-95-7439-01A-01D,TCGA-19-4904-01A-01D,TCGA-62-7242-01A-01D,TCGA-96-9147-01A-01D,TCGA-38-3285-01A-01D,TCGA-71-7543-01A-01D,TCGA-89-8648-01A-01D,TCGA-88-5760-01A-01D,TCGA-96-1499-01A-01D,TCGA-93-7422-01A-01D,TCGA-88-3123-01A-01D,TCGA-54-3686-01A-01D,TCGA-59-7576-01A-01D,TCGA-61-6872-01A-01D,TCGA-84-7358-01A-01D,TCGA-47-7908-01A-01D,TCGA-39-8350-01A-01D,TCGA-21-5014-01A-01D,TCGA-88-9038-01A-01D,TCGA-78-4429-01A-01D,TCGA-49-9447-01A-01D,TCGA-14-7596-01A-01D,TCGA-18-1073-01A-01D,TCGA-87-8449-01A-01D,TCGA-58-9599-01A-01D,TCGA-23-6602-01A-01D,TCGA-14-2782-01A-01D,TCGA-32-4702-01A-01D,TCGA-13-7351-01A-01D,TCGA-66-1395-01A-01D,TCGA-34-5566-01A-01D,TCGA-26-2739-01A-01D,TCGA-14-4562-01A-01D,TCGA-35-4627-01A-01D,TCGA-87-3601-01A-01D,TCGA-51-8686-01A-01D,TCGA-20-8869-01A-01D,TCGA-12-3875-01A-01D,TCGA-54-2592-01A-01D,TCGA-41-4840-01A-01D,TCGA-94-9365-01A-01D,TCGA-94-2004-01A-01D,TCGA-49-7835-01A-01D,TCGA-57-5823-01A-01D,TCGA-47-8252-01A-01D,TCGA-40-8558-01A-01D,TCGA-64-7180-01A-01D,TCGA-27-4636-01A-01D,TCGA-18-5154-01A-01D,TCGA-71-2144-01A-01D,TCGA-68-6387-01A-01D,TCGA-84-8729-01A-01D
cg971740,0.446581596212966,0.243874991395485,0.388066805474535,0.352807270909052,0.164373584268498,0.200733356769902,0.24133021696763,0.0799132698809891,0.0647996001814045,0.128242922538041,0.0163693616727849,0.0329137565504413,0.0859121939234185,0.224246636213019,0.307310741537251,0.264470944305569,0.334972690635637,0.377548903937399,0.494789008217013,0.0717096667065441,0.162853539565269,0.286842515884103,0.232372527084491,0.629729148025351,0.330308868653222,0.558975846222958,0.506607285397043,0.154512363380238,0.488763514235341,0.318175801889169,0.232581473453041,0.49019243605352,0.226385710241162,0.644410113252166,0.302246947574318,0.431458351536058,0.0460078262446816,0.215030762807224,0.642159111023679,0.382520985289932,0.349754483815183,0.423053178959289,0.049487158176806,0.406732695178787,0.116274620308707,0.18515155782644,0.163497762259166,0.465239999154836,0.224378522443391,0.312528229016219,0.456553777502501,0.0723484721830653,0.331244013908509,0.169240325513382,0.107970903158435,0.272935430532504,0.00293815053436386,0.0829111341238313,0.105912546635834,0.498988386815169,0.587219425880303,0.39125967899529,0.30045683655096,0.188622994651627,0.218227144684264,0.497465680398387,0.525972763174201,0.206460842989557,0.241668205073887,0.247599004791817,0.300687292749103,0.531537587786874,0.35643338358102,0.244574197275592,0.218466245440725,0.322595182249578,0.25283327444846,0.297080375576541,0.106080458954052,0.497824442466542
cg066891,0.340551050883092,0.0757764765654888,0.292157405483483,0.123196892798919,0.256046673299414,0.163177828114914,0.365092962669821,0.459570403254439,0.240895480601886,0.185385659418981,0.236575039502402,0.44147467864749,0.0934734033625556,0.189602293228906,0.353512510704559,0.736594990170908,0.269314583782956,0.313035025627503,0.269951737679959,0.31398324846101,0.151591431540648,0.190039951681166,0.397532730056079,0.19246351320972,0.281585378873526,0.132636392076467,0.260729080425697,0.0933392846498457,0.41278282735426,0.307672757514616,0.154748431304383,0.288366899444286,0.206724092286567,0.0511305394458607,0.0496656915263271,0.360138888435028,0.277912285577377,0.404742293766521,0.199522869760791,0.403414058210438,0.386509165138534,0.496913598628496,0.0820037033453258,0.428059242484765,0.392949460935231,0.284622017719806,0.14763581973013,0.199506862877307,0.0687679356450718,0.406248787285691,0.249776278105267,0.443045205303455,0.255805029139856,0.314032110890595,0.0840448658143971,0.237126808120167,0.212016665590644,0.397166653422038,0.0898068747748869,0.793292596541797,0.234325836134142,0.464395843708558,0.0622079761406905,0.570249807718555,0.443733211620065,0.547486967552459,0.361131325570367,0.402012057003269,0.124934010047885,0.474839904674417,0.230738615194409,0.356187054007178,0.167541314404231,0.310837881914189,0.387209270283137,0.137787545863471,0.479770804983582,0.19284878139885,0.240481132869016,0.0784980080326227
cg471392,0.12961842402351,0.370113093352091,0.328655520576562,0.112302921680342,0.171979799240355,0.176223775820817,0.193807666908178,0.443592866910338,0.214319008669135,0.0632588329320714,0.110691808859961,0.0796290186358853,0.142614065243763,0.218804760387559,0.221799754843485,0.30928394596379,0.232644805021624,0.483035769537382,0.349099973418661,0.281608528977673,0.289116834283779,0.342049186683208,0.237861906128875,0.297106830542992,0.337848371915506,0.170937652022617,0.330846257316579,0.316643716856077,0.2603303119596,0.686474507178272,0.254640977079428,0.194415833371552,0.692847692613943,0.126482352876511,0.166074086748377,0.19874105252457,0.420989115121759,0.803660002772161,0.331799737053913,0.498618069342223,0.182315516592787,0.0736050297943146,0.238377203751378,0.485740718240749,0.0935473195139262,0.488073028362169,0.0629865625476619,0.265476208384627,0.157763737951686,0.560284520575319,0.268900593499011,0.220421498381956,0.100153082061591,0.394572582820375,0.410422154370878,0.5286024354104,0.289885509118539,0.376399233876361,0.473818169101977,0.184518404921986,0.262363063422335,0.560369966071772,0.0209492582259172,0.690154032220927,0.162244963636256,0.30651545514127,0.280023418899478,0.164870938373576,0.0774379761996514,0.289010853256506,0.48898296212633,0.318099782681494,0.173429113789181,0.0682561024017787,0.03755928234172,0.168539552141768,0.241626625555211,0.288157025614701,0.228083292154182,0.136539704794383
cg898705,0.288003567110742,0.0838045649496427,0.147293971106439,0.368435342734874,0.231567338955607,0.221800610213951,0.263570268349811,0.137356442681957,0.560155683946005,0.201781369489464,0.342258502909884,0.421018825119826,0.351838077331321,0.206763519154674,0.29535371161503,0.44197565941049,0.320295893096402,0.37207750376304,0.252888451619259,0.273079865631968,0.311703042945579,0.379834691051405,0.344132090199217,0.151160891563736,0.321526689631155,0.602025620820562,0.56641293869985,0.0891583381772799,0.107056989701379,0.454715252321701,0.427156024705597,0.10549361783348,0.330935480338191,0.615446554649581,0.228583628707051,0.308964590998015,0.139718198691903,0.266133109199227,0.460980303453548,0.353861038925995,0.151351571523988,0.177205297028137,0.349051159767837,0.130465525606975,0.501929778405034,0.305451340321134,0.300271814244532,0.134266198047919,0.0515313678314394,0.168120378127252,0.154359618353328,0.0599798183860265,0.10146612783188,0.23136891484239,0.392754127176182,0.272836643922093,0.352173984806445,0.543332336645345,0.0634299215145568,0.321231293446904,0.52829668883281,0.185308076739113,0.574679246864276,0.365801004782147,0.370320361052459,0.140728893064125,0.53228459039961,0.487598029997589,0.179974443551368,0.0845145941528796,0.202844616786808,0.164865848206066,0.252329705921061,0.353460163303142,0.326241633228466,0.284565606286585,0.215647017085099,0.548422174391513,0.297019850720773,0.182695246136221
cg959903,0.550408010351459,0.336736938275907,0.694878240157689,0.36354773989762,0.211338495667198,0.302618734439474,0.67430604915271,0.229562316689241,0.02808294804211,0.11755071387717,0.16585871715086,0.295347369465451,0.529744058818259,0.517235807126494,0.161617229257357,0.0983954184122644,0.351477275757457,0.576507051598075,0.24444916874353,0.257159245251217,0.292084283937529,0.477934173420736,0.292948496599375,0.689451499267625,0.448577740215804,0.12749719439608,0.642549107235905,0.131232550054574,0.486254017944828,0.427275712665211,0.0438072360818697,0.533709275322149,0.084283814559786,0.259095356567399,0.64470410374283,0.205858657942875,0.277308106177738,0.311167843146541,0.189106593993753,0.38085516505689,0.384798752130391,0.175084703962081,0.46823641744967,0.123230707487159,0.724480317520343,0.750791302902086,0.153984901963432,0.589630057764161,0.321846596703228,0.559566196979151,0.374926679066072,0.092429810796065,0.15169870882058,0.375354499885154,0.22091576292585,0.237775614428852,0.223779650291015,0.550610376433294,0.0817185685594665,0.182110253534782,0.602798386221271,0.260040304228436,0.0530585470883639,0.118442706652742,0.3583155683197,0.1444083344699,0.27303186184155,0.191815747632037,0.341002095644728,0.237424084805091,0.386091466086207,0.426971301688156,0.0600265742261949,0.292729369471849,0.305686115370049,0.275216898182173,0.231241604491226,0.209894733442244,0.236585037490431,0.380946493849631
cg947834,0.291544494103343,0.0662517947814234,0.479558359439746,0.452076214155389,0.511988686835277,0.110013545293695,0.235718420291957,0.157506931156251,0.518757054183678,0.33884606097236,0.334870442338373,0.152702535027494,0.124582489060993,0.398163821650295,0.268490806514885,0.505229106371275,0.528505543338009,0.20547837085269,0.116901437219632,0.20634165952029,0.288464405268571,0.226566629775197,0.172502886978407,0.114841937361824,0.185763362795194,0.490413453839772,0.176442863130688,0.135294672043697,0.0965891731381129,0.273810350436666,0.182172172216879,0.186885884588847,0.481598131679922,0.0739892122661107,0.0767088549678399,0.255973687225715,0.458385096145756,0.440721024170998,0.322361673438886,0.448439289283115,0.14529247902017,0.418846633391062,0.122608594977838,0.2392615980767,0.375876426675507,0.167403719360255,0.274364219760846,0.497220356438732,0.357017954746163,0.506203721369318,0.452497399559692,0.0884692197219742,0.266855775519559,0.231657913034739,0.643212237413912,0.31410567139512,0.691285393752107,0.245813381357718,0.4066268445431,0.553418199004239,0.224282787435759,0.438751578873397,0.174800818736275,0.439370327372884,0.315406605470714,0.423117392715963,0.61559930410821,0.220424380301236,0.259606706246774,0.0386737208873338,0.163879731414292,0.266061841743819,0.302782074741684,0.211868400838907,0.108702673065302,0.116117626210493,0.425926306231545,0.259388868877368,0.451365258180534,0.495962139487944
cg479938,0.231551877009094,0.465874432718112,0.298597889407219,0.294653879603767,0.263433974329084,0.36695833023383,0.568680937241207,0.381639065546733,0.35275876347552,0.691594954295616,0.194320484867407,0.466641732903025,0.505350115847328,0.362025351151872,0.3082237115063,0.0788353789531802,0.310561475576153,0.438563940021839,0.073572966059697,0.0594381292041118,0.327964727589986,0.533709758247596,0.281286534407203,0.0425109398233342,0.529417877669428,0.248791519877083,0.344035565861546,0.322235256845722,0.35520400286925,0.408587860544614,0.123332037574622,0.339585251137547,0.0590034408809763,0.163066009266266,0.183251596151651,0.341117036471829,0.429988150124007,0.280982615418909,0.462415454122441,0.088967522289383,0.546854845852329,0.289932336427172,0.555600580793151,0.451898114375306,0.595607108664686,0.145718871950759,0.1270594277545,0.0717125488285106,0.199133017687286,0.157782351884219,0.0168387090819419,0.795190819622989,0.32041338234351,0.648661943945713,0.424744182834888,0.363984255503158,0.093562210718117,0.104532888302614,0.605066021513467,0.381803028208943,0.606804090963323,0.102440882561415,0.529163428692042,0.0940884509719733,0.317273348422516,0.383679088542408,0.165446021397437,0.54751497825533,0.446525152451178,0.541519899070383,0.0402857337204873,0.454414094257501,0.144832082069618,0.149606945958251,0.149650056886576,0.0994381736539451,0.372019975536783,0.289576018690683,0.340297912447801,0.140614007564756
cg368234,0.361632713920554,0.103794998698445,0.384953839082757,0.0811372150068876,0.375686065952425,0.496725199185868,0.602215695581148,0.108167663908982,0.123904199654106,0.437007728568254,0.402345535416047,0.0809077122307396,0.244333886997,0.620676281343836,0.205023341843593,0.689557036091109,0.431182448974402,0.408817130418969,0.317364690199442,0.389510285801565,0.0887861069245357,0.178940392838619,0.263147395367729,0.323272790984339,0.105720035957527,0.384213374199257,0.092815253672582,0.486906440068651,0.183025638846954,0.461969605196916,0.496145803210211,0.0245222427788164,0.154105967511064,0.449343890478872,0.12231488278045,0.396305703076861,0.505507154962801,0.341080176081817,0.0753239536616526,0.374079416303894,0.13731710467712,0.316654189460221,0.238651840581322,0.134335923159026,0.278740544720848,0.0943647376413161,0.494896973233003,0.207422235397865,0.372016093035375,0.276542418630328,0.566235568340965,0.795701871996559,0.0494232410239526,0.0631352849501104,0.165945467787236,0.446384882345939,0.203425627501942,0.239635840694288,0.26631955006665,0.414910276660259,0.237932812661582,0.201392148764343,0.248470236925205,0.38165988499555,0.505057065020153,0.258653236431373,0.32058711079006,0.530260988367002,0.0556706557943942,0.199752950125798,0.212791991697077,0.268427718286257,0.215848279702602,0.227142400630015,0.247855114369023,0.56729933001652,0.561411009813132,0.547684479644186,0.251175873470973,0.198920251530039
cg321383,0.320068097653264,0.173556663036489,0.55064402648692,0.850481484882885,0.619345958017427,0.5214544133026,0.587154285267794,0.0266349009151186,0.43731601045018,0.614555083817115,0.0795686223243997,0.314643769635381,0.20901403151667,0.0336661595576148,0.164359746980782,0.496551442383439,0.558285522348772,0.426674418776127,0.124961442416112,0.304032602163595,0.271776479579447,0.064761155084178,0.0687820574867757,0.177353849137776,0.455266968069788,0.11911936152228,0.147357858489501,0.115403038651543,0.0927201421902055,0.591413049700342,0.312198458657324,0.405751861327684,0.194295151024388,0.209283002745137,0.178701374169985,0.491611559650696,0.535509205180487,0.271098565929081,0.272610021632111,0.438846885072334,0.343413285664857,0.139638503592557,0.265122861723199,0.427529726518743,0.484610608015098,0.46451263722663,0.182685502270952,0.287785558310354,0.261022343638349,0.227903098875269,0.279738252022726,0.396643341875439,0.394134693013055,0.0479894949288562,0.137066956591233,0.194725566507464,0.677791132592109,0.239265085303081,0.210448063002411,0.468023425404396,0.32543040646488,0.187460756143298,0.196607160867756,0.18092262504125,0.486623354855499,0.317721631204492,0.533130955517156,0.0517020200504644,0.176752504859259,0.263085551134172,0.122997352598271,0.205528262012847,0.290495876246837,0.211977224637214,0.520540415419637,0.32674561829557,0.410914043778532,0.0822583823711508,0.207300084855931,0.493981967752965
cg634711,0.175698247486004,0.349076376950139,0.243412996871146,0.129584525941846,0.241767767763044,0.178403417718593,0.283586299114034,0.579149645805101,0.191026484372762,0.228162403354491,0.225295955116203,0.226353751292169,0.142287787225316,0.153712853805163,0.321964873455285,0.595803577418731,0.28919428593212,0.187762930543432,0.051447066036935,0.268188957354595,0.389410692741946,0.222331450164788,0.057370339142228,0.158940355823596,0.17427486374946,0.416550029158098,0.431646667219389,0.333062869153947,0.388953734421981,0.359186393378684,0.143030946369885,0.130266004204005,0.454534460486557,0.33961900935678,0.10475161802896,0.223695901940521,0.206315356923918,0.248314593129494,0.671772205294694,0.0495032435851826,0.195877740149777,0.381418263372304,0.0946325819091154,0.126184228431277,0.265598227126778,0.424644296695684,0.513522260691872,0.449160520130501,0.74858966235037,0.358860958892096,0.460951021540081,0.252624597381877,0.224297241958626,0.310009635152556,0.151177328622139,0.412147020406994,0.0356423208483921,0.691124679097757,0.205498014130797,0.266346261846946,0.146038634038653,0.325553464085875,0.338818907878579,0.230487948320305,0.126454030880466,0.146149782815399,0.290429669402265,0.45619581142693,0.525931553978262,0.228016808371774,0.0470547616088269,0.285409340689106,0.334634275401298,0.0652493331475974,0.177925047683068,0.583601833075072,0.053229684847282,0.0685988319223466,0.187315302817845,0.470441553593681
cg857919,0.380927728592416,0.311991872288993,0.237223799482293,0.613445671683277,0.228005892587391,0.398768757594804,0.405815089856495,0.370856674119863,0.0903480539822425,0.477440529832692,0.292405050204995,0.506899075374931,0.146811485196675,0.376093071798945,0.0820841882359303,0.292224915805506,0.0490047899814443,0.143623696441724,0.210957959375604,0.342077330090768,0.437786167764066,0.323750518291132,0.148707520109483,0.583183141015466,0.143729488206139,0.453011883488789,0.496581453863129,0.294158533976723,0.30230755108358,0.338393437207793,0.0827135155894296,0.165436326707363,0.107442406994355,0.367320835616362,0.518708102781561,0.0389323103848277,0.270994734959159,0.195725001728303,0.487453060797857,0.24391176866756,0.3279149105728,0.0636637915286469,0.0575945362049683,0.214045161566738,0.0516821540819502,0.145466408757291,0.547508014075496,0.446636397697423,0.387905525528173,0.39220519429671,0.21840294099158,0.113261973113389,0.0723157879427264,0.0880909316371025,0.361221495965895,0.0593750167675622,0.334661272673581,0.41864775755232,0.25162670307707,0.336076516725261,0.142430459292211,0.54118919588442,0.228140226525002,0.529291432613794,0.422868535355156,0.265414385101177,0.355063068526408,0.486459405938306,0.158556867886533,0.431080251402571,0.471677248199506,0.0444091758346503,0.309512165085628,0.103757647626203,0.310175151429304,0.374354115928306,0.385365730917546,0.212615104841123,0.424133689450283,0.341180760424468
cg287791,0.126144444689643,0.264836983845398,0.360904373030277,0.12932755240793,0.252419955197829,0.18124281083687,0.174455061414466,0.254408440273157,0.119381649621404,0.343333921595003,0.0158545657683791,0.189275326796905,0.506959743347192,0.0771376433834918,0.420100989207244,0.491977834043061,0.663488288243437,0.648423228738524,0.369096416007002,0.251630940776613,0.0285268776415044,0.262810299989502,0.0320703584946324,0.390918045361663,0.256824930873821,0.427129382490697,0.14053420821898,0.14435546925986,0.195231876379547,0.597227024486538,0.47484645626345,0.277881660277325,0.436564024914463,0.451707144354062,0.183823269358433,0.342357160664892,0.218210595308863,0.171674473972311,0.492071942630887,0.31911107832172,0.206151863018805,0.212235135217223,0.179391236646216,0.399374019265628,0.35564700157418,0.383933853845093,0.184348164068433,0.409879917483192,0.396613628584648,0.276499692520231,0.102371144072189,0.234628544920077,0.113781494141556,0.496943268216416,0.281210808824999,0.260999940101594,0.151666822211723,0.15338278086289,0.0553996413513149,0.163079266262296,0.165781196275885,0.244553991372508,0.843240842975147,0.21204986852648,0.438760058432413,0.0414182743595647,0.349697872861068,0.554380719182555,0.193355538061293,0.219771082305875,0.133776616929351,0.225671122762938,0.459669003899732,0.36376193188908,0.120037980266057,0.224018927665286,0.229577698842602,0.551782851921104,0.586797434622118,0.406833825813168
cg840753,0.0701415509913599,0.496508969594989,0.42604566513885,0.0759905654757756,0.287577619387339,0.526226648078092,0.147441828935671,0.0690862489775169,0.147677675799548,0.390998654452076,0.300458421994336,0.342135349043013,0.349334109877266,0.0271839745948775,0.277738186682428,0.0615069084679687,0.291479798587525,0.38091775913013,0.494779606083431,0.307566673696236,0.124389412666258,0.403364199417798,0.279176196730216,0.235592400512246,0.131906740529693,0.145685905348489,0.410531623213385,0.314812972225552,0.137061193830272,0.28279797528059,0.259948035122134,0.163996426326142,0.600377010915645,0.335761882666824,0.396566697370451,0.154837420404767,0.135219166889446,0.440656059234879,0.287280662249927,0.329841633932142,0.156540467840919,0.544185761851914,0.0915718759971056,0.0714502197800958,0.376018435402397,0.132178657509204,0.200638282042144,0.26601656393353,0.450894448149421,0.498038551372673,0.635335589888147,0.0947925234955467,0.222021382881334,0.25282827223039,0.253495400783939,0.370238775000345,0.575604249685989,0.251581441789612,0.0729115811743188,0.263212705864289,0.125157627269467,0.385982192281928,0.220490829985635,0.71538874657881,0.12601267701948,0.547962851491001,0.34344146027943,0.463277495545484,0.210779731657847,0.0894971418605731,0.275379457341576,0.250714010214893,0.27131472400035,0.665789377627914,0.275018375531513,0.143412370770238,0.340649641863676,0.101023950668071,0.33712622722948,0.180221006041549
cg927661,0.387343834216365,0.00930664383968678,0.232185788102465,0.22452177246404,0.290369724757763,0.33741188339268,0.277142336149816,0.404052680054722,0.0728635609260341,0.148886153995394,0.141664402444786,0.16216449199946,0.442150449060648,0.300405158845871,0.197407761834915,0.185444168421441,0.616393716089287,0.141722788781519,0.399715300731688,0.218661468222931,0.109619014629406,0.223951399432629,0.146579760861498,0.303171455702625,0.233433461291618,0.254880555107139,0.102537591142134,0.407075193550848,0.173664273287756,0.458972702985079,0.500528937969302,0.0538088754343543,0.19661942539264,0.539531685684156,0.340338025588337,0.302412571846745,0.292831207240547,0.347683841321986,0.195039887210254,0.398201373696658,0.706007166904109,0.391002355869765,0.100625549529768,0.535256086308541,0.132279533292971,0.373477630196913,0.178871801571844,0.693858521119353,0.418251702674932,0.273610309344985,0.0977170530979168,0.329036379910702,0.166670567624781,0.251527149009921,0.250560188383994,0.471114047587247,0.311722372915467,0.345522241998454,0.150806150638335,0.100473349293154,0.19194072025708,0.485538803518159,0.250582824165348,0.250340202373616,0.0590744740151102,0.0757860381087036,0.392796965136192,0.0641616490328022,0.380648155736546,0.163478614024905,0.165962985328372,0.339367000899717,0.493603305448116,0.298891334470118,0.451537767598301,0.344472489342414,0.299326778589355,0.383514743097416,0.113009478818496,0.64317171475223
cg906229,0.424860359804448,0.483893626432023,0.50627461774576,0.253962046639314,0.260298137099233,0.347575110573969,0.225154968367762,0.750604278665821,0.185124253597183,0.321402200196621,0.304077438016156,0.352580705078555,0.522787801636319,0.0957872079458476,0.287786109070038,0.13713287145272,0.127758656729079,0.188572281885365,0.414758754229345,0.218175215459033,0.374944543887759,0.270986566423797,0.208323293218011,0.106859812811186,0.208525415068107,0.415099557150074,0.122798042462319,0.196677792232211,0.198864923133723,0.126536680289271,0.131980234928999,0.161821770568656,0.308764491026975,0.414777479611076,0.113291107676113,0.411335789480886,0.158407186571711,0.0464756794867413,0.49435995299061,0.196042645070763,0.115836711687586,0.590354431127802,0.179246090331385,0.148122693507487,0.474526176267055,0.365491977065709,0.407113823961324,0.468565761445991,0.246689814455641,0.441634709827805,0.28426289832999,0.184263491478117,0.280483071890493,0.0425208425917307,0.286596765472381,0.570285232755795,0.36964148984086,0.549777131794357,0.150306013494644,0.123189999097677,0.494666967049491,0.361487358759235,0.56512035184766,0.083956668268342,0.231265166921642,0.299340520336742,0.346473903422231,0.537267721152109,0.367755853340809,0.37929298166074,0.33257180483732,0.264117763025238,0.639163382937638,0.170975592145722,0.126096149739363,0.422683108297731,0.191136288432617,0.254263726116848,0.0962459901463437,0.411734152529364
cg699650,0.451497045991029,0.0167823774705829,0.152841299738657,0.0255817655513197,0.245118776847004,0.343255863852506,0.354932061190086,0.277065039248699,0.381221178714223,0.339068079109528,0.327437734847106,0.493924548153492,0.361384833830433,0.506353173993959,0.566104389960857,0.202938866210061,0.367096571402372,0.678804419133859,0.0576202106362851,0.205665642281731,0.297302649843286,0.396719586695594,0.159888393517537,0.37213369289697,0.195429367686084,0.235292823840702,0.154104243853719,0.395960781319071,0.51008476487354,0.269640975595337,0.605937393782377,0.42869251493507,0.327555676590679,0.0837997719413264,0.416003680928946,0.51275294619875,0.539247306372717,0.161763449365472,0.238584219879616,0.334667369218067,0.342823768904635,0.45062299763637,0.0987886291599427,0.298104471649537,0.0947179058510035,0.382911071848026,0.195431124424047,0.061891010877422,0.0390957941809418,0.391586224470427,0.313150403603856,0.0738798608430917,0.211959398236466,0.14901622859186,0.625007271438401,0.406322584835027,0.483689977054262,0.13368393034199,0.376526925017424,0.585585967332791,0.0745919146995442,0.166868922566634,0.387853416877894,0.66223525334883,0.226293833299418,0.316046080260114,0.261250907033966,0.0807790754987914,0.0509208575079544,0.0455342336289854,0.157195056762331,0.328198942883959,0.102418037046428,0.170666425470115,0.393712477831732,0.373652699345733,0.0395332523274656,0.14377803179273,0.19876791785389,0.223794544480978
cg065898,0.346287944134829,0.0406086815177225,0.390626957847478,0.526560342216937,0.41646785912403,0.284182402234928,0.196006350466362,0.517553391468087,0.473594819709502,0.202712150762895,0.184007863383036,0.444684903957559,0.254928665716567,0.478259728788863,0.0927201807507868,0.371791588630982,0.27096157620002,0.332704361764555,0.225717320063625,0.342060092244723,0.187835661351816,0.162092432242683,0.3879688197159,0.223709875775013,0.24924551950109,0.394208315259513,0.175744768139917,0.467559692684776,0.607052699147683,0.290356161185585,0.466851529301962,0.592314978695289,0.0417954127419414,0.0735219227201499,0.111030255367889,0.389999943588465,0.119022459003319,0.204890262160336,0.319004918142486,0.337918450998713,0.130456221314975,0.560975399794517,0.21524631140222,0.172274983605538,0.273086512080048,0.272852317751292,0.0811176904311378,0.136503384400561,0.535934054364857,0.133505209591281,0.122141047519018,0.54134162946137,0.163384807277815,0.222650606476889,0.12022981927818,0.349190064111993,0.22091098052421,0.586948658793507,0.268162246030384,0.348457784854939,0.495774642015847,0.0824221693030177,0.367979508493786,0.148972085844751,0.436976741518895,0.532056563493431,0.302562686987616,0.250588999106467,0.348447909697004,0.203205495590033,0.576899819230743,0.211865184064323,0.463217777829933,0.607473829059525,0.159900446452383,0.197487672971231,0.261381837437813,0.644968857034054,0.2616779946754,0.406970266154206
cg664351,0.28415242342128,0.329830848546945,0.374007023904263,0.207285864472723,0.358929476695919,0.136086704563281,0.511947588728297,0.0880563563456495,0.198791265670481,0.206785900044089,0.0834339152061065,0.379516303401862,0.192787568481457,0.196558950065824,0.0602338838777025,0.180768927925209,0.264439181178133,0.420492833340413,0.563013580106866,0.339912435525204,0.207953022205967,0.15750639270262,0.0392736907088442,0.506271690389205,0.367837658935242,0.38876928835004,0.372838176858943,0.541726676201619,0.496921630123344,0.0298375431348834,0.200013510026216,0.16497509917284,0.355214050493508,0.284376401834801,0.344487162756216,0.613816496512238,0.67745369449182,0.506878861865114,0.13810972643135,0.423843317861337,0.611907607763296,0.0702545690521089,0.183987455388744,0.337173037930076,0.051705484635105,0.132789660453911,0.0500647035622156,0.119040593268432,0.415471879489213,0.0567582283717861,0.335122379468182,0.245669254017296,0.322038819500187,0.468784368767926,0.44949774174339,0.289019154745283,0.35582061594519,0.342364350586542,0.0459003189660322,0.454085756613661,0.0531909214020617,0.227663259262978,0.0848203153200124,0.324481316129773,0.663502869039099,0.337886299037995,0.447103488774094,0.14608019080532,0.437387089394269,0.122611307622524,0.149159987759017,0.254857633768954,0.344695490681523,0.396740921711695,0.386154920884258,0.156793078460602,0.662879112464154,0.323183363751374,0.137354882927708,0.407535101717894
cg580630,0.282002042352103,0.116644562844344,0.0629316162732998,0.279202970464968,0.443872441482621,0.35283675742288,0.17012859841267,0.176636132278033,0.24138761151482,0.181313888880344,0.207089451115458,0.243841649106568,0.472321485558237,0.321064069806206,0.655876861617902,0.27806859617633,0.179277239318875,0.205643173594558,0.188750720987953,0.0964806359799935,0.558497304249704,0.437833510588924,0.380527766570453,0.329671655446201,0.308640635842528,0.300044423484708,0.540756439778294,0.341249723396597,0.138259292695478,0.249921588090517,0.131660449688072,0.485682562932816,0.430349601434515,0.203043849375323,0.15623616150917,0.26948760177576,0.40144533520349,0.35744092100406,0.130582476870641,0.302568588327153,0.197509046477948,0.476082029312701,0.302404286594476,0.150102475793648,0.483403137260036,0.131180576727304,0.190537871442361,0.348184867265443,0.0912845144441418,0.408894434872657,0.0494880104841705,0.469562792740409,0.123554985314549,0.345206936123947,0.519242135543224,0.261782369161408,0.25101811449571,0.314213815965308,0.0273720097268519,0.641122540549394,0.305867280670513,0.292848145030763,0.280251450976012,0.5264112231582,0.261820839439024,0.135462041390064,0.454833925941151,0.101200508547334,0.10201750737033,0.1819850798574,0.413218071633256,0.421536002816349,0.307246823284681,0.54236844214245,0.484174226285979,0.278917183716851,0.193902596351319,0.415984181986516,0.287667039753017,0.0442782866911116
